zone,state,eaid,lga,urca_cat,hhid,q102,q103,q104,q105,q106,q107,q108,q109,q110,q201,q202,q203_1,q203_2,q203_3,q203_4,q204,q205,q206,q207_1,q207_2,q207_3,q208,q209,q210,q210_1,q211,q211__1,q211__2,q211__3,q211__4,q211__5,q211__6,q211__7,q211__8,q211__9,q211__10,q211__11,q211__12,q211__0,q211__96,q211_1,q212,q212_1,q213,q213_1,q213_1__1,q213_1__2,q213_1__96,q214,q214__1,q214__2,q214__3,q214__4,q214__5,q214__6,q214__7,q214__8,q214__9,q214__10,q214__11,q214__12,q214__13,q214__96,q215,q215_1,q215_2,q216,q216__1,q216__2,q216__3,q216__4,q216__5,q216__6,q216__7,q216__8,q216__9,q216__10,q216__11,q216__12,q216__13,q217,q217__1,q217__2,q217__3,q217__4,q217__5,q217__6,q217__7,q217__8,q217__9,q217__10,q217__11,q217__12,q217__13,q218,q219,q219__1,q219__2,q219__3,q219__4,q219__5,q219__6,q219__99,q219__96,q219__98,q219_1,q220,q220_1,q221,q221_1,q222,q223,q224,q224_1,q224_2,q301,q301__1,q301__2,q301__3,q301__4,q301__5,q301__6,q301__7,q301__8,q301__9,q301__10,q301__11,q301__12,q301__13,q301__14,q301__0,q301__96,q302,q303,q304_1,q304_2,q304_3,q304_4,q304_5,q304_6,q304_7,q304_8,q304_9,q304_10,q304_10__1,q304_10__2,q304_10__3,q304_10__4,q304_10__5,q304_10__6,q304_10__7,q304_10__0,q304_10__96,q305_1,q305_2,q305_3,q305_4,q305_5,q305_6,q305_7,q306_1,q306_2,q306_2__1,q306_2__2,q306_2__3,q306_2__4,q306_2__5,q306_2__6,q306_2__7,q306_2__8,q306_2__9,q306_2__10,q306_2__11,q306_2__12,q306_2__13,q306_3,q306_4,q306_5,q306_6,q306_7,q306_8,q306_9,q306_10,q306_11,q306_12,q307_1,q307_2,q307_2__1,q307_2__2,q307_2__3,q307_2__4,q307_2__5,q307_2__6,q307_2__7,q307_2__8,q307_2__9,q307_2__10,q307_2__11,q307_2__12,q307_2__13,q307_3,q307_4,q307_5,q307_6,q307_7,q307_8,q307_9,q307_10,q307_11,q307_12,q308,q309,q401,q401__1,q401__2,q401__3,q401__4,q401__5,q401__6,q401__99,q401__96,q401__98,q401_1,q402,q402__1,q402__2,q402__3,q402__4,q402__5,q402__6,q404,q404__1,q404__2,q404__3,q404__4,q404__5,q404__6,q404__7,q404__8,q404__9,q404__10,q404__11,q404__0,q404__96,q404_1,q405,q405_1,q405_1__1,q405_1__2,q405_1__3,q405_1__4,q405_1__5,q405_1__6,q405_1__7,q405_1__8,q405_1__9,q405_1__10,q405_1__11,q405_1__12,q405_1__13,q405_1__96,q405_2,q501,q501__1,q501__2,q501__3,q501__4,q501__5,q501__96,q503,q503__1,q503__2,q503__3,q503__4,q503__5,q503__6,q503__99,q503__96,q503__98,q503_1,q604_1,q604_2,q604_3,q604_4,q604_5,q604_6,natweight
North West,Kano,KN_105,wudil,Town,4f7af397-3849-4641-b859-8f54035bef37,1,NA,1,1,37,1,NA,NA,NA,2,2,3,1,1,0,3,5,6,0,1,0,21,16,9,NA,4 9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,9 8,0,0,0,0,0,0,0,1,1,0,0,0,0,1 2 12,1,1,0,0,0,0,0,0,0,0,0,1,0,14000,1,1,0,0,0,0,0,0,0,0,NA,3,NA,3,NA,5,5,1,0,NA,1 6 7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,7,17,0,0,1300,3500,1500,4,4,1,500,1,1,0,0,0,0,0,0,0,0,NA,1 2 3 4 5 6,1,1,1,1,1,1,2 96,0,1,0,0,0,0,0,0,0,0,0,0,1,Fan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,NA,3,4,2,4,3,4,0.064779168
South South,Rivers,RI_211,obio/akpor,<1hr to large city,cd96670e-8d5c-40a1-b9a5-bc77109ab074,1,NA,2,2,50,1,1,52,1,5,8,0,3,2,0,8,24,6,1,0,0,18,22,6,NA,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,20000,1 2,1,1,0,0,0,0,0,0,0,NA,16,NA,16,NA,1,2,2,NA,1,1 5 6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,140000,12000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,21,0,0,99,99,5500,1,1,0,NA,1 2,1,1,0,0,0,0,0,0,0,NA,1 2 3 4 6,1,1,1,1,0,1,2 11 10,0,1,0,0,0,0,0,0,0,1,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,NA,1,1,2,4,4,4,0.269222254
North Central,Niger,NI_194,chanchaga,<1hr to int. city,88dde2ea-655d-4c2a-a330-3c260b37aff5,1,NA,2,2,30,1,1,45,1,2,2,2,0,2,0,1,2,6,0,1,0,0,0,8,NA,1 4 8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,1 2 3 4,1,1,1,1,0,0,0,0,0,0,0,0,0,10 11 12,0,0,0,0,0,0,0,0,0,1,1,1,0,3000,1,1,0,0,0,0,0,NA,0,0,NA,2,NA,2,NA,1,1,1,0,NA,1 5 7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,36000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6 7 8,0,0,0,0,0,1,1,1,0,0,0,0,0,6,1,18,0,1,2000,3000,2000,4,4,1,1000,1,1,0,0,0,0,0,NA,0,0,NA,1 6 3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,2,0,1,0,0,0,0,NA,0,0,NA,4,2,4,2,4,2,0.080206247
North Central,Niger,NI_194,chanchaga,<1hr to int. city,769a1452-eb05-42c7-b0cf-708c635aee47,1,NA,2,2,40,1,1,57,1,5,6,0,2,2,1,1,5,6,0,1,0,21,14,1,NA,1 8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,1 2 3 4,1,1,1,1,0,0,0,0,0,0,0,0,0,10 11 12,0,0,0,0,0,0,0,0,0,1,1,1,0,5000,1,1,0,0,0,0,0,NA,0,0,NA,3,NA,3,NA,1,1,1,0,NA,1 6 7 13,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6 7 8,0,0,0,0,0,1,1,1,0,0,0,0,0,6,1,18,1,0,2000,6000,3000,2,3,1,1000,1,1,0,0,0,0,0,NA,0,0,NA,1 3 4 6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,2,0,1,0,0,0,0,NA,0,0,NA,4,3,4,2,4,2,0.080206247
North Central,Niger,NI_194,chanchaga,<1hr to int. city,80b8de1c-a157-47d3-af58-ab6bfb712a74,1,NA,2,2,40,1,1,50,1,6,2,3,4,2,0,1,4,6,0,1,0,20,14,5,NA,1 4 5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,1 2 3 4,1,1,1,1,0,0,0,0,0,0,0,0,0,5 6 7 8 9 10 11 12,0,0,0,0,1,1,1,1,1,1,1,1,0,15000,1,1,0,0,0,0,0,NA,0,0,NA,7,NA,1,NA,1,1,1,1,NA,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6 7 8,0,0,0,0,0,1,1,1,0,0,0,0,0,7,2,17,1,0,2000,10000,5000,2,3,1,2000,2,0,1,0,0,0,0,NA,0,0,NA,1 2 3 4 6,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,2,0,1,0,0,0,0,NA,0,0,NA,3,2,4,2,3,3,0.080206247
North West,Kano,KN_103,ungogo,<1hr to large city,588bb6b3-6546-4b94-963c-82cf6b61a993,1,NA,1,1,27,1,NA,NA,NA,2,4,0,2,0,0,3,5,6,0,1,0,14,14,8,NA,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,2 1 12,1,1,0,0,0,0,0,0,0,0,0,1,0,8 9 10 11,0,0,0,0,0,0,0,1,1,1,1,0,0,14000,1,1,0,0,0,0,0,0,0,0,NA,3,NA,3,NA,1,1,1,1,NA,1 5 6 7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,99,13000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8 7 6,0,0,0,0,0,1,1,1,0,0,0,0,0,2,7,22,0,0,1000,99,1000,3,1,1,1000,1,1,0,0,0,0,0,0,0,0,NA,1 3 4 6,1,0,1,1,0,1,2 11 96,0,1,0,0,0,0,0,0,0,0,1,0,1,Home theater.,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,4,2,3,2,4,2,0.109779068
North West,Kano,KN_103,ungogo,<1hr to large city,b6a26a7b-a50f-4ce8-899c-0efac8ef420e,1,NA,1,1,50,2,NA,NA,NA,3,2,5,2,1,0,2,3,7,1,0,0,14,8,7,NA,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,12 1 2,1,1,0,0,0,0,0,0,0,0,0,1,0,4 5 6 7,0,0,0,1,1,1,1,0,0,0,0,0,0,15000,1,1,0,0,0,0,0,0,0,0,NA,3,NA,3,NA,2,4,1,0,NA,1 7 96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7 6 5,0,0,0,0,1,1,1,0,0,0,0,0,0,5,7,19,0,0,99,99,1000,4,4,1,1800,1,1,0,0,0,0,0,0,0,0,NA,1 2 3 6,1,1,1,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,1 2,1,1,0,0,0,0,0,0,0,NA,4,4,4,2,4,1,0.109779068
North Central,Nassarawa,NA_177,lafia,<1hr to int. city,2dc4de3c-be3a-4337-a6b0-7b8045a62b33,1,NA,1,1,23,5,NA,NA,NA,1,1,0,1,0,0,1,1,6,0,1,0,18,0,7,NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,1,0,0,11 9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,2 6,0,1,0,0,0,1,0,0,0,0,0,0,0,8 12,0,0,0,0,0,0,0,1,0,0,0,1,0,3000,1,1,0,0,0,0,0,NA,0,0,NA,96,Gwandara,3,NA,3,3,1,1,NA,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,8 1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,2,18,0,0,2000,5500,1500,4,4,0,NA,1,1,0,0,0,0,0,NA,0,0,NA,1 2 3 4 6,1,1,1,1,0,1,2 11 7,0,1,0,0,0,0,1,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,NA,4,2,3,2,4,4,0.080206247
North Central,Nassarawa,NA_177,lafia,<1hr to int. city,45433d98-d4bc-4a4b-9714-1b5fbfb259ea,1,NA,1,1,25,5,NA,NA,NA,1,1,0,1,0,0,1,1,6,0,0,0,8,0,7,NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,10 11 12 9,0,0,0,0,0,0,0,0,1,1,1,1,0,10000,1,1,0,0,0,0,0,NA,0,0,NA,96,Gwandara,3,NA,3,3,1,1,NA,1 96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1 2 3 4,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2,20,0,0,5000,7000,500,4,4,0,NA,1,1,0,0,0,0,0,NA,0,0,NA,1 2 3 6,1,1,1,0,0,1,11 6,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,NA,3,3,3,2,3,3,0.080206247
North Central,Nassarawa,NA_177,lafia,<1hr to int. city,7f85b657-a7a6-47b3-9fe4-fc285b8e59f3,1,NA,5,1,20,5,1,35,1,12,6,4,6,6,0,1,8,6,0,1,0,14,14,7,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,1,1,0,0,9 11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,5 6 7,0,0,0,0,1,1,1,0,0,0,0,0,0,11 12 10 9,0,0,0,0,0,0,0,0,1,1,1,1,0,10500,98,0,0,0,0,0,0,NA,0,1,NA,96,Gwandara,3,NA,2,2,1,1,NA,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1 2 3,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1,14,0,0,10000,15000,2000,2,2,0,NA,98,0,0,0,0,0,0,NA,0,1,NA,1 3 4 2 6,1,1,1,1,0,1,2 11 6,0,1,0,0,0,1,0,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,98,0,0,0,0,0,0,NA,0,1,NA,4,3,4,3,4,4,0.080206247
North Central,Nassarawa,NA_177,lafia,<1hr to int. city,ef541db4-dc29-4113-834d-5dd7d55d8dfe,1,NA,1,1,32,1,NA,NA,NA,3,5,3,0,3,0,1,2,6,0,1,0,22,22,8,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,2 3,0,1,1,0,0,0,0,0,0,0,0,0,0,11 12 10,0,0,0,0,0,0,0,0,0,1,1,1,0,5000,1 2,1,1,0,0,0,0,NA,0,0,NA,96,Gwandara,3,NA,2,2,1,1,NA,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1 2 3,1,1,1,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,15000,25000,10000,1,1,0,NA,1,1,0,0,0,0,0,NA,0,0,NA,1 2 3 4 6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 4,0,1,0,1,0,0,1 2,1,1,0,0,0,0,NA,0,0,NA,3,4,3,2,4,4,0.080206247
North Central,Nassarawa,NA_177,lafia,<1hr to int. city,f22a90dc-2dce-4502-943e-57dbb8d44c9c,1,NA,1,1,35,5,NA,NA,NA,2,3,0,1,1,0,1,1,6,0,0,0,8,8,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,0,NA,NA,NA,NA,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,2 1,1,1,0,0,0,0,0,0,0,0,0,0,0,9 10 11,0,0,0,0,0,0,0,0,1,1,1,0,0,14000,1,1,0,0,0,0,0,NA,0,0,NA,96,Gwandara,96,Gwandara,3,3,2,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,20,0,0,99,5000,1000,2,2,0,NA,1,1,0,0,0,0,0,NA,0,0,NA,1 3 6,1,0,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,NA,3,3,3,1,3,2,0.080206247
North Central,Nassarawa,NA_177,lafia,<1hr to int. city,4383cc6b-70bf-4b71-88b5-b58d4a111b8d,1,NA,1,1,25,1,NA,NA,NA,4,3,6,2,2,0,1,2,6,0,1,0,8,8,1,NA,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,NA,1,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,8 9 10 11 12,0,0,0,0,0,0,0,1,1,1,1,1,0,5000,1,1,0,0,0,0,0,NA,0,0,NA,96,Gwandara,3,NA,2,2,1,1,NA,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8 3,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,21,0,0,5000,10000,500,3,3,0,NA,1,1,0,0,0,0,0,NA,0,0,NA,1 2 3 4 6,1,1,1,1,0,1,2 11,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,1,1,0,0,0,0,0,NA,0,0,NA,3,2,3,1,3,2,0.080206247
North Central,Nassarawa,NA_177,lafia,<1hr to int. city,2f9dceb4-b0ac-450e-9c57-8e9ecf9df5e1,1,NA,1,1,35,1,NA,NA,NA,3,4,2,1,1,1,1,3,6,0,0,0,20,14,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,1,1,1,1,0,0,11 9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,1 2 3,1,1,1,0,0,0,0,0,0,0,0,0,0,6 7 8 10 9,0,0,0,0,0,1,1,1,1,1,0,0,0,4000,1 2,1,1,0,0,0,0,NA,0,0,NA,3,NA,3,NA,4,4,1,1,NA,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,10000,10000,7000,3,4,0,NA,1,1,0,0,0,0,0,NA,0,0,NA,1 4 6 3,1,0,1,1,0,1,11 10 7,0,0,0,0,0,0,1,0,0,1,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 1,1,1,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,NA,4,4,4,3,4,4,0.080206247
North Central,Nassarawa,NA_177,lafia,<1hr to int. city,3be64da9-e313-4024-8a3d-cba6b318e7c7,1,NA,1,1,32,1,NA,NA,NA,2,3,0,1,1,0,1,2,6,0,0,0,8,11,7,NA,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,8 9 10 11 12,0,0,0,0,0,0,0,1,1,1,1,1,0,15000,1 2,1,1,0,0,0,0,NA,0,0,NA,96,Megili koro,3,NA,4,4,2,NA,0,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,20,2,4,0,0,99,4600,1000,4,4,0,NA,1,1,0,0,0,0,0,NA,0,0,NA,1 3 4 6,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,1 2,1,1,0,0,0,0,NA,0,0,NA,2,4,3,2,4,4,0.080206247
South South,Rivers,RI_214,obio/akpor,<1hr to large city,ae0ec94f-f575-4e79-8dcc-0591cf80ec92,1,NA,2,2,34,1,1,38,1,4,2,4,2,2,0,1,2,6,1,0,1,22,14,6,NA,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,7,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,12000,1 2,1,1,0,0,0,0,0,0,0,NA,19,NA,1,NA,1,1,1,1,NA,5 7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,45000,5000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,800,1 2,1,1,0,0,0,0,0,0,0,NA,1 2 3 4 6,1,1,1,1,0,1,2 10,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,1 2,1,1,0,0,0,0,0,0,0,NA,2,1,3,4,3,3,0.269222254
